name,id_kecamatan,kabupaten_kota_id
Dengilo,750408,Kab. Pohuwato
Buntulia,750409,Kab. Pohuwato
Duhiadaa,750410,Kab. Pohuwato
Wanggarasi,750411,Kab. Pohuwato
Popayato Timur,750412,Kab. Pohuwato
Popayato Barat,750413,Kab. Pohuwato
Atinggola,750501,Kab. Gorontalo Utara
Kwandang,750502,Kab. Gorontalo Utara
Anggrek,750503,Kab. Gorontalo Utara
Sumalata,750504,Kab. Gorontalo Utara
Tolinggula,750505,Kab. Gorontalo Utara
Gentuma Raya,750506,Kab. Gorontalo Utara
Tomolito,750507,Kab. Gorontalo Utara
Ponelo Kepulauan,750508,Kab. Gorontalo Utara
Monano,750509,Kab. Gorontalo Utara
Biau,750510,Kab. Gorontalo Utara
Sumalata Timur,750511,Kab. Gorontalo Utara
Kota Barat,757101,Kota Gorontalo
Kota Selatan,757102,Kota Gorontalo
Kota Utara,757103,Kota Gorontalo
Dungingi,757104,Kota Gorontalo
Kota Timur,757105,Kota Gorontalo
Kota Tengah,757106,Kota Gorontalo
Sipatana,757107,Kota Gorontalo
Dumbo Raya,757108,Kota Gorontalo
Hulonthalangi,757109,Kota Gorontalo
Bambalamotu,760101,Kab. Pasangkayu
Pasangkayu,760102,Kab. Pasangkayu
Baras,760103,Kab. Pasangkayu
Sarudu,760104,Kab. Pasangkayu
Dapurang,760105,Kab. Pasangkayu
Duripoku,760106,Kab. Pasangkayu
Bulu Taba,760107,Kab. Pasangkayu
Tikke Raya,760108,Kab. Pasangkayu
Pedongga,760109,Kab. Pasangkayu
Bambaira,760110,Kab. Pasangkayu
Sarjo,760111,Kab. Pasangkayu
Lariang,760112,Kab. Pasangkayu
Mamuju,760201,Kab. Mamuju
Tapalang,760202,Kab. Mamuju
Kalukku,760203,Kab. Mamuju
Kalumpang,760204,Kab. Mamuju
Papalang,760207,Kab. Mamuju
Sampaga,760208,Kab. Mamuju
Tommo,760211,Kab. Mamuju
Simboro dan Kepulauan,760212,Kab. Mamuju
Tapalang Barat,760213,Kab. Mamuju
Bonehau,760215,Kab. Mamuju
Kep. Bala Balakang,760216,Kab. Mamuju
Mambi,760301,Kab. Mamasa
Aralle,760302,Kab. Mamasa
Mamasa,760303,Kab. Mamasa
Pana,760304,Kab. Mamasa
Tabulahan,760305,Kab. Mamasa
Sumarorong,760306,Kab. Mamasa
Messawa,760307,Kab. Mamasa
Sesenapadang,760308,Kab. Mamasa
Tanduk Kalua,760309,Kab. Mamasa
Tabang,760310,Kab. Mamasa
Bambang,760311,Kab. Mamasa
Balla,760312,Kab. Mamasa
Nosu,760313,Kab. Mamasa
Tawalian,760314,Kab. Mamasa
Rantebulahan Timur,760315,Kab. Mamasa
Buntumalangka,760316,Kab. Mamasa
Mehalaan,760317,Kab. Mamasa
Tinambung,760401,Kab. Polewali Mandar
Campalagian,760402,Kab. Polewali Mandar
Wonomulyo,760403,Kab. Polewali Mandar
Polewali,760404,Kab. Polewali Mandar
Tutar,760405,Kab. Polewali Mandar
Binuang,760406,Kab. Polewali Mandar
Tapango,760407,Kab. Polewali Mandar
Mapilli,760408,Kab. Polewali Mandar
Matangnga,760409,Kab. Polewali Mandar
Luyo,760410,Kab. Polewali Mandar
Limboro,760411,Kab. Polewali Mandar
Balanipa,760412,Kab. Polewali Mandar
Anreapi,760413,Kab. Polewali Mandar
Matakali,760414,Kab. Polewali Mandar
Allu,760415,Kab. Polewali Mandar
Bulo,760416,Kab. Polewali Mandar
Banggae,760501,Kab. Majene
Pamboang,760502,Kab. Majene
Sendana,760503,Kab. Majene
Malunda,760504,Kab. Majene
Ulumanda,760505,Kab. Majene
Tammerodo Sendana,760506,Kab. Majene
Tubo Sendana,760507,Kab. Majene
Banggae Timur,760508,Kab. Majene
Tobadak,760601,Kab. Mamuju Tengah
Pangale,760602,Kab. Mamuju Tengah
Budong-Budong,760603,Kab. Mamuju Tengah
Topoyo,760604,Kab. Mamuju Tengah
Karossa,760605,Kab. Mamuju Tengah
Amahai,810101,Kab. Maluku Tengah
Teon Nila Serua,810102,Kab. Maluku Tengah
Seram Utara,810106,Kab. Maluku Tengah
Banda,810109,Kab. Maluku Tengah
Tehoru,810111,Kab. Maluku Tengah
Saparua,810112,Kab. Maluku Tengah
Pulau Haruku,810113,Kab. Maluku Tengah
Salahutu,810114,Kab. Maluku Tengah
Leihitu,810115,Kab. Maluku Tengah
Nusa Laut,810116,Kab. Maluku Tengah
Kota Masohi,810117,Kab. Maluku Tengah
Seram Utara Barat,810120,Kab. Maluku Tengah
Teluk Elpaputih,810121,Kab. Maluku Tengah
Leihitu Barat,810122,Kab. Maluku Tengah
Telutih,810123,Kab. Maluku Tengah
Seram Utara Timur Seti,810124,Kab. Maluku Tengah
Seram Utara Timur Kobi,810125,Kab. Maluku Tengah
Saparua Timur,810126,Kab. Maluku Tengah
Kei Kecil,810201,Kab. Maluku Tenggara
Kei Besar,810203,Kab. Maluku Tenggara
Kei Besar Selatan,810204,Kab. Maluku Tenggara
Kei Besar Utara Timur,810205,Kab. Maluku Tenggara
Kei Kecil Timur,810213,Kab. Maluku Tenggara
Kei Kecil Barat,810214,Kab. Maluku Tenggara
Manyeuw,810215,Kab. Maluku Tenggara
Hoat Sorbay,810216,Kab. Maluku Tenggara
Kei Besar Utara Barat,810217,Kab. Maluku Tenggara
Kei Besar Selatan Barat,810218,Kab. Maluku Tenggara
Kei Kecil Timur Selatan,810219,Kab. Maluku Tenggara
Tanimbar Selatan,810301,Kab. Kepulauan Tanimbar
Selaru,810302,Kab. Kepulauan Tanimbar
Wertamrian,810303,Kab. Kepulauan Tanimbar
Wermaktian,810304,Kab. Kepulauan Tanimbar
Tanimbar Utara,810305,Kab. Kepulauan Tanimbar
Fordata,810306,Kab. Kepulauan Tanimbar
Wuar Labobar,810307,Kab. Kepulauan Tanimbar
Kormomolin,810308,Kab. Kepulauan Tanimbar
Nirunmas,810309,Kab. Kepulauan Tanimbar
Molu Maru,810318,Kab. Kepulauan Tanimbar
Namlea,810401,Kab. Buru
Air Buaya,810402,Kab. Buru
Waeapo,810403,Kab. Buru
Waplau,810406,Kab. Buru
Batabual,810410,Kab. Buru
Lolong Guba,810411,Kab. Buru
Waelata,810412,Kab. Buru
Fena Leisela,810413,Kab. Buru
Teluk Kaiely,810414,Kab. Buru
Lilialy,810415,Kab. Buru
Bula,810501,Kab. Seram Bagian Timur
Seram Timur,810502,Kab. Seram Bagian Timur
Werinama,810503,Kab. Seram Bagian Timur
Pulau Gorom,810504,Kab. Seram Bagian Timur
Wakate,810505,Kab. Seram Bagian Timur
Tutuk Tolu,810506,Kab. Seram Bagian Timur
Siwalalat,810507,Kab. Seram Bagian Timur
Kilmury,810508,Kab. Seram Bagian Timur
Pulau Panjang,810509,Kab. Seram Bagian Timur
Teor,810510,Kab. Seram Bagian Timur
Gorom Timur,810511,Kab. Seram Bagian Timur
Bula Barat,810512,Kab. Seram Bagian Timur
Kian Darat,810513,Kab. Seram Bagian Timur
Siritaun Wida Timur,810514,Kab. Seram Bagian Timur
Teluk Waru,810515,Kab. Seram Bagian Timur
Kairatu,810601,Kab. Seram Bagian Barat
Seram Barat,810602,Kab. Seram Bagian Barat
Taniwel,810603,Kab. Seram Bagian Barat
Huamual Belakang,810604,Kab. Seram Bagian Barat
Amalatu,810605,Kab. Seram Bagian Barat
Inamosol,810606,Kab. Seram Bagian Barat
Kairatu Barat,810607,Kab. Seram Bagian Barat
Huamual,810608,Kab. Seram Bagian Barat
Kepulauan Manipa,810609,Kab. Seram Bagian Barat
Taniwel Timur,810610,Kab. Seram Bagian Barat
Elpaputih,810611,Kab. Seram Bagian Barat
Pulau-Pulau Aru,810701,Kab. Kepulauan Aru
Aru Selatan,810702,Kab. Kepulauan Aru
Aru Tengah,810703,Kab. Kepulauan Aru
Aru Utara,810704,Kab. Kepulauan Aru
Aru Utara Timur Batuley,810705,Kab. Kepulauan Aru
Sir-Sir,810706,Kab. Kepulauan Aru
Aru Tengah Timur,810707,Kab. Kepulauan Aru
Aru Tengah Selatan,810708,Kab. Kepulauan Aru
Aru Selatan Timur,810709,Kab. Kepulauan Aru
Aru Selatan Utara,810710,Kab. Kepulauan Aru
Moa Lakor,810801,Kab. Maluku Barat Daya
Damer,810802,Kab. Maluku Barat Daya
Mndona Hiera,810803,Kab. Maluku Barat Daya
Pulau-Pulau Babar,810804,Kab. Maluku Barat Daya
Pulau-pulau Babar Timur,810805,Kab. Maluku Barat Daya
Wetar,810806,Kab. Maluku Barat Daya
Pulau-pulau Terselatan,810807,Kab. Maluku Barat Daya
Pulau Leti,810808,Kab. Maluku Barat Daya
Pulau Masela,810809,Kab. Maluku Barat Daya
Dawelor Dawera,810810,Kab. Maluku Barat Daya
Pulau Wetang,810811,Kab. Maluku Barat Daya
Pulau Lakor,810812,Kab. Maluku Barat Daya
Wetar Utara,810813,Kab. Maluku Barat Daya
Wetar Barat,810814,Kab. Maluku Barat Daya
Wetar Timur,810815,Kab. Maluku Barat Daya
Kepulauan Romang,810816,Kab. Maluku Barat Daya
Kisar Utara,810817,Kab. Maluku Barat Daya
Namrole,810901,Kab. Buru Selatan
Waesama,810902,Kab. Buru Selatan
Ambalau,810903,Kab. Buru Selatan
Kepala Madan,810904,Kab. Buru Selatan
Leksula,810905,Kab. Buru Selatan
Fena Fafan,810906,Kab. Buru Selatan
Nusaniwe,817101,Kota Ambon
Sirimau,817102,Kota Ambon
Baguala,817103,Kota Ambon
Teluk Ambon,817104,Kota Ambon
Leitimur Selatan,817105,Kota Ambon
Pulau Dullah Utara,817201,Kota Tual
Pulau Dullah Selatan,817202,Kota Tual
Tayando Tam,817203,Kota Tual
Pulau-Pulau Kur,817204,Kota Tual
Kur Selatan,817205,Kota Tual
Jailolo,820101,Kab. Halmahera Barat
Loloda,820102,Kab. Halmahera Barat
Ibu,820103,Kab. Halmahera Barat
Sahu,820104,Kab. Halmahera Barat
Jailolo Selatan,820105,Kab. Halmahera Barat
Ibu Utara,820107,Kab. Halmahera Barat
Ibu Selatan,820108,Kab. Halmahera Barat
Sahu Timur,820109,Kab. Halmahera Barat
Loloda Tengah,820110,Kab. Halmahera Barat
Weda,820201,Kab. Halmahera Tengah
Patani,820202,Kab. Halmahera Tengah
Pulau Gebe,820203,Kab. Halmahera Tengah
Weda Utara,820204,Kab. Halmahera Tengah
Weda Selatan,820205,Kab. Halmahera Tengah
Patani Utara,820206,Kab. Halmahera Tengah
Weda Tengah,820207,Kab. Halmahera Tengah
Patani Barat,820208,Kab. Halmahera Tengah
Weda Timur,820209,Kab. Halmahera Tengah
Patani Timur,820210,Kab. Halmahera Tengah
Galela,820304,Kab. Halmahera Utara
Tobelo,820305,Kab. Halmahera Utara
Tobelo Selatan,820306,Kab. Halmahera Utara
Kao,820307,Kab. Halmahera Utara
Malifut,820308,Kab. Halmahera Utara
Loloda Utara,820309,Kab. Halmahera Utara
Tobelo Utara,820310,Kab. Halmahera Utara
Tobelo Tengah,820311,Kab. Halmahera Utara
Tobelo Timur,820312,Kab. Halmahera Utara
Tobelo Barat,820313,Kab. Halmahera Utara
Galela Barat,820314,Kab. Halmahera Utara
Galela Utara,820315,Kab. Halmahera Utara
Galela Selatan,820316,Kab. Halmahera Utara
Loloda Kepulauan,820319,Kab. Halmahera Utara
Kao Utara,820320,Kab. Halmahera Utara
Kao Barat,820321,Kab. Halmahera Utara
Kao Teluk,820322,Kab. Halmahera Utara
Pulau Makian,820401,Kab. Halmahera Selatan
Kayoa,820402,Kab. Halmahera Selatan
Gane Timur,820403,Kab. Halmahera Selatan
Gane Barat,820404,Kab. Halmahera Selatan
Obi Selatan,820405,Kab. Halmahera Selatan
Obi,820406,Kab. Halmahera Selatan
Bacan Timur,820407,Kab. Halmahera Selatan
Bacan,820408,Kab. Halmahera Selatan
Bacan Barat,820409,Kab. Halmahera Selatan
Makian Barat,820410,Kab. Halmahera Selatan
Kayoa Barat,820411,Kab. Halmahera Selatan
Kayoa Selatan,820412,Kab. Halmahera Selatan
Kayoa Utara,820413,Kab. Halmahera Selatan
Bacan Barat Utara,820414,Kab. Halmahera Selatan
Kasiruta Barat,820415,Kab. Halmahera Selatan
Kasiruta Timur,820416,Kab. Halmahera Selatan
Bacan Selatan,820417,Kab. Halmahera Selatan
Kepulauan Botanglomang,820418,Kab. Halmahera Selatan
Mandioli Selatan,820419,Kab. Halmahera Selatan
Mandioli Utara,820420,Kab. Halmahera Selatan
Bacan Timur Selatan,820421,Kab. Halmahera Selatan
Bacan Timur Tengah,820422,Kab. Halmahera Selatan
Gane Barat Selatan,820423,Kab. Halmahera Selatan
Gane Barat Utara,820424,Kab. Halmahera Selatan
Kepulauan Joronga,820425,Kab. Halmahera Selatan
Gane Timur Selatan,820426,Kab. Halmahera Selatan
Gane Timur Tengah,820427,Kab. Halmahera Selatan
Obi Barat,820428,Kab. Halmahera Selatan
Obi Timur,820429,Kab. Halmahera Selatan
Obi Utara,820430,Kab. Halmahera Selatan
Mangoli Timur,820501,Kab. Kepulauan Sula
Sanana,820502,Kab. Kepulauan Sula
Sulabesi Barat,820503,Kab. Kepulauan Sula
Mangoli Barat,820506,Kab. Kepulauan Sula
Sulabesi Tengah,820507,Kab. Kepulauan Sula
Sulabesi Timur,820508,Kab. Kepulauan Sula
Sulabesi Selatan,820509,Kab. Kepulauan Sula
Mangoli Utara Timur,820510,Kab. Kepulauan Sula
Mangoli Tengah,820511,Kab. Kepulauan Sula
Mangoli Selatan,820512,Kab. Kepulauan Sula
Mangoli Utara,820513,Kab. Kepulauan Sula
Sanana Utara,820518,Kab. Kepulauan Sula
Wasile,820601,Kab. Halmahera Timur
Maba,820602,Kab. Halmahera Timur
Maba Selatan,820603,Kab. Halmahera Timur
Wasile Selatan,820604,Kab. Halmahera Timur
Wasile Tengah,820605,Kab. Halmahera Timur
Wasile Utara,820606,Kab. Halmahera Timur
Wasile Timur,820607,Kab. Halmahera Timur
Maba Tengah,820608,Kab. Halmahera Timur
Maba Utara,820609,Kab. Halmahera Timur
Kota Maba,820610,Kab. Halmahera Timur
Morotai Selatan,820701,Kab. Pulau Morotai
Morotai Selatan Barat,820702,Kab. Pulau Morotai
Morotai Jaya,820703,Kab. Pulau Morotai
Morotai Utara,820704,Kab. Pulau Morotai
Morotai Timur,820705,Kab. Pulau Morotai
Pulau Rao,820706,Kab. Pulau Morotai
Taliabu Barat,820801,Kab. Pulau Taliabu
Taliabu Barat Laut,820802,Kab. Pulau Taliabu
Lede,820803,Kab. Pulau Taliabu
Taliabu Utara,820804,Kab. Pulau Taliabu
Taliabu Timur,820805,Kab. Pulau Taliabu
Taliabu Timur Selatan,820806,Kab. Pulau Taliabu
Taliabu Selatan,820807,Kab. Pulau Taliabu
Tabona,820808,Kab. Pulau Taliabu
Pulau Ternate,827101,Kota Ternate
Kota Ternate Selatan,827102,Kota Ternate
Kota Ternate Utara,827103,Kota Ternate
Moti,827104,Kota Ternate
Pulau Batang Dua,827105,Kota Ternate
Kota Ternate Tengah,827106,Kota Ternate
Pulau Hiri,827107,Kota Ternate
Ternate Barat,827108,Kota Ternate
Tidore,827201,Kota Tidore Kepulauan
Oba Utara,827202,Kota Tidore Kepulauan
Oba,827203,Kota Tidore Kepulauan
Tidore Selatan,827204,Kota Tidore Kepulauan
Tidore Utara,827205,Kota Tidore Kepulauan
Oba Tengah,827206,Kota Tidore Kepulauan
Oba Selatan,827207,Kota Tidore Kepulauan
Tidore Timur,827208,Kota Tidore Kepulauan
Sentani,910301,Kab. Jayapura
Sentani Timur,910302,Kab. Jayapura
Depapre,910303,Kab. Jayapura
Sentani Barat,910304,Kab. Jayapura
Kemtuk,910305,Kab. Jayapura
Kemtuk Gresi,910306,Kab. Jayapura
Nimboran,910307,Kab. Jayapura
Nimbokrang,910308,Kab. Jayapura
Unurum Guay,910309,Kab. Jayapura
Demta,910310,Kab. Jayapura
Kaureh,910311,Kab. Jayapura
Ebungfao,910312,Kab. Jayapura
Waibu,910313,Kab. Jayapura
Nambluong,910314,Kab. Jayapura
Yapsi,910315,Kab. Jayapura
Airu,910316,Kab. Jayapura
Raveni Rara,910317,Kab. Jayapura
Gresi Selatan,910318,Kab. Jayapura
Yokari,910319,Kab. Jayapura
Yapen Selatan,910501,Kab. Kepulauan Yapen
Yapen Barat,910502,Kab. Kepulauan Yapen
Yapen Timur,910503,Kab. Kepulauan Yapen
Angkaisera,910504,Kab. Kepulauan Yapen
Poom,910505,Kab. Kepulauan Yapen
Kosiwo,910506,Kab. Kepulauan Yapen
Yapen Utara,910507,Kab. Kepulauan Yapen
Raimbawi,910508,Kab. Kepulauan Yapen
Teluk Ampimoi,910509,Kab. Kepulauan Yapen
Kepulauan Ambai,910510,Kab. Kepulauan Yapen
Wonawa,910511,Kab. Kepulauan Yapen
Windesi,910512,Kab. Kepulauan Yapen
Pulau Kurudu,910513,Kab. Kepulauan Yapen
Pulau Yerui,910514,Kab. Kepulauan Yapen
Anotaurei,910515,Kab. Kepulauan Yapen
Yawakukat,910516,Kab. Kepulauan Yapen
Nusawani,910517,Kab. Kepulauan Yapen
Biak Kota,910601,Kab. Biak Numfor
Biak Utara,910602,Kab. Biak Numfor
Biak Timur,910603,Kab. Biak Numfor
Numfor Barat,910604,Kab. Biak Numfor
Numfor Timur,910605,Kab. Biak Numfor
Biak Barat,910608,Kab. Biak Numfor
Warsa,910609,Kab. Biak Numfor
Padaido,910610,Kab. Biak Numfor
Yendidori,910611,Kab. Biak Numfor
Samofa,910612,Kab. Biak Numfor
Yawosi,910613,Kab. Biak Numfor
Andey,910614,Kab. Biak Numfor
Swandiwe,910615,Kab. Biak Numfor
Bruyadori,910616,Kab. Biak Numfor
Orkeri,910617,Kab. Biak Numfor
Poiru,910618,Kab. Biak Numfor
Aimando Padaido,910619,Kab. Biak Numfor
Oridek,910620,Kab. Biak Numfor
Bondifuar,910621,Kab. Biak Numfor
Sarmi,911001,Kab. Sarmi
Tor Atas,911002,Kab. Sarmi
Pantai Barat,911003,Kab. Sarmi
Pantai Timur,911004,Kab. Sarmi
Bonggo,911005,Kab. Sarmi
Apawer Hulu,911009,Kab. Sarmi
Sarmi Selatan,911012,Kab. Sarmi
Sarmi Timur,911013,Kab. Sarmi
Pantai Timur Bagian Barat,911014,Kab. Sarmi
Bonggo Timur,911015,Kab. Sarmi
Waris,911101,Kab. Keerom
Arso,911102,Kab. Keerom
Senggi,911103,Kab. Keerom
Web,911104,Kab. Keerom
Skanto,911105,Kab. Keerom
Arso Timur,911106,Kab. Keerom
Towe,911107,Kab. Keerom
Arso Barat,911108,Kab. Keerom
Mannem,911109,Kab. Keerom
Yaffi,911110,Kab. Keerom
Kaisenar,911111,Kab. Keerom
Waropen Bawah,911501,Kab. Waropen
Masirei,911503,Kab. Waropen
Risei Sayati,911507,Kab. Waropen
Urei Faisei,911508,Kab. Waropen
Inggerus,911509,Kab. Waropen
Kirihi,911510,Kab. Waropen
Oudate,911511,Kab. Waropen
Wapoga,911512,Kab. Waropen
Demba,911513,Kab. Waropen
Wonti,911514,Kab. Waropen
Soyoi Mambai,911515,Kab. Waropen
Supiori Selatan,911901,Kab. Supiori
Supiori Utara,911902,Kab. Supiori
Supiori Timur,911903,Kab. Supiori
Kepulauan Aruri,911904,Kab. Supiori
Supiori Barat,911905,Kab. Supiori
Mamberamo Tengah,912001,Kab. Mamberamo Raya
Mamberamo Hulu,912002,Kab. Mamberamo Raya
Rufaer,912003,Kab. Mamberamo Raya
Mamberamo Tengah Timur,912004,Kab. Mamberamo Raya
Mamberamo Hilir,912005,Kab. Mamberamo Raya
Waropen Atas,912006,Kab. Mamberamo Raya
Benuki,912007,Kab. Mamberamo Raya
Sawai,912008,Kab. Mamberamo Raya
Jayapura Utara,917101,Kota Jayapura
Jayapura Selatan,917102,Kota Jayapura
Abepura,917103,Kota Jayapura
Muara Tami,917104,Kota Jayapura
Heram,917105,Kota Jayapura
Makbon,920101,Kab. Sorong
Beraur,920104,Kab. Sorong
Salawati,920105,Kab. Sorong
Seget,920106,Kab. Sorong
Aimas,920107,Kab. Sorong
Klamono,920108,Kab. Sorong
Sayosa,920110,Kab. Sorong
Segun,920112,Kab. Sorong
Mayamuk,920113,Kab. Sorong
Salawati Selatan,920114,Kab. Sorong
Klabot,920117,Kab. Sorong
Klawak,920118,Kab. Sorong
Maudus,920120,Kab. Sorong
Mariat,920139,Kab. Sorong
Klayili,920140,Kab. Sorong
Klaso,920141,Kab. Sorong
Moisegen,920142,Kab. Sorong
Sorong,920143,Kab. Sorong
Bagun,920144,Kab. Sorong
Wemak,920145,Kab. Sorong
Sunook,920146,Kab. Sorong
Buk,920147,Kab. Sorong
Saengkeduk,920148,Kab. Sorong
Malabotom,920149,Kab. Sorong
Konhir,920150,Kab. Sorong
Klasafet,920151,Kab. Sorong
Hobard,920152,Kab. Sorong
Salawati Tengah,920153,Kab. Sorong
Botain,920154,Kab. Sorong
Sayosa Timur,920155,Kab. Sorong
Warmare,920203,Kab. Manokwari
Prafi,920204,Kab. Manokwari
Masni,920205,Kab. Manokwari
Manokwari Barat,920212,Kab. Manokwari
Manokwari Timur,920213,Kab. Manokwari
Manokwari Utara,920214,Kab. Manokwari
Manokwari Selatan,920215,Kab. Manokwari
Tanah Rubuh,920217,Kab. Manokwari
Sidey,920221,Kab. Manokwari
Fak-Fak,920301,Kab. Fak Fak
Fak-Fak Barat,920302,Kab. Fak Fak
Fak-Fak Timur,920303,Kab. Fak Fak
Kokas,920304,Kab. Fak Fak
Fak-Fak Tengah,920305,Kab. Fak Fak
Karas,920306,Kab. Fak Fak
Bomberay,920307,Kab. Fak Fak
Kramongmongga,920308,Kab. Fak Fak
Teluk Patipi,920309,Kab. Fak Fak
Pariwari,920310,Kab. Fak Fak
Wartutin,920311,Kab. Fak Fak
Fakfak Timur Tengah,920312,Kab. Fak Fak
Arguni,920313,Kab. Fak Fak
Mbahamdandara,920314,Kab. Fak Fak
Kayauni,920315,Kab. Fak Fak
Furwagi,920316,Kab. Fak Fak
Tomage,920317,Kab. Fak Fak
Teminabuan,920401,Kab. Sorong Selatan
Inanwatan,920404,Kab. Sorong Selatan
Sawiat,920406,Kab. Sorong Selatan
Kokoda,920409,Kab. Sorong Selatan
Moswaren,920410,Kab. Sorong Selatan
Seremuk,920411,Kab. Sorong Selatan
Wayer,920412,Kab. Sorong Selatan
Kais,920414,Kab. Sorong Selatan
Konda,920415,Kab. Sorong Selatan
Matemani,920420,Kab. Sorong Selatan
Kokoda Utara,920421,Kab. Sorong Selatan
Saifi,920422,Kab. Sorong Selatan
Fokour,920424,Kab. Sorong Selatan
Salkma,920425,Kab. Sorong Selatan
Kais Darat,920426,Kab. Sorong Selatan
Misool (Misool Utara),920501,Kab. Raja Ampat
Waigeo Utara,920502,Kab. Raja Ampat
Waigeo Selatan,920503,Kab. Raja Ampat
Salawati Utara,920504,Kab. Raja Ampat
Kepulauan Ayau,920505,Kab. Raja Ampat
Misool Timur,920506,Kab. Raja Ampat
Waigeo Barat,920507,Kab. Raja Ampat
Waigeo Timur,920508,Kab. Raja Ampat
Teluk Mayalibit,920509,Kab. Raja Ampat
Kofiau,920510,Kab. Raja Ampat
Meos Mansar,920511,Kab. Raja Ampat
Misool Selatan,920513,Kab. Raja Ampat
Warwarbomi,920514,Kab. Raja Ampat
Waigeo Barat Kepulauan,920515,Kab. Raja Ampat
Misool Barat,920516,Kab. Raja Ampat
Kepulauan Sembilan,920517,Kab. Raja Ampat
Kota Waisai,920518,Kab. Raja Ampat
Tiplol Mayalibit,920519,Kab. Raja Ampat
Batanta Utara,920520,Kab. Raja Ampat
Salawati Barat,920521,Kab. Raja Ampat
Salawati Tengah,920522,Kab. Raja Ampat
Supnin,920523,Kab. Raja Ampat
Ayau,920524,Kab. Raja Ampat
Batanta Selatan,920525,Kab. Raja Ampat
Bintuni,920601,Kab. Teluk Bintuni
Merdey,920602,Kab. Teluk Bintuni
Babo,920603,Kab. Teluk Bintuni
Aranday,920604,Kab. Teluk Bintuni
Moskona Selatan,920605,Kab. Teluk Bintuni
Moskona Utara,920606,Kab. Teluk Bintuni
Wamesa,920607,Kab. Teluk Bintuni
Fafurwar,920608,Kab. Teluk Bintuni
Tembuni,920609,Kab. Teluk Bintuni
Kuri,920610,Kab. Teluk Bintuni
Manimeri,920611,Kab. Teluk Bintuni
Tuhiba,920612,Kab. Teluk Bintuni
Dataran Beimes,920613,Kab. Teluk Bintuni
Sumuri,920614,Kab. Teluk Bintuni
Kaitaro,920615,Kab. Teluk Bintuni
Aroba,920616,Kab. Teluk Bintuni
Masyeta,920617,Kab. Teluk Bintuni
Biscoop,920618,Kab. Teluk Bintuni
Tomu,920619,Kab. Teluk Bintuni
Kamundan,920620,Kab. Teluk Bintuni
Weriagar,920621,Kab. Teluk Bintuni
Moskona Barat,920622,Kab. Teluk Bintuni
Meyado,920623,Kab. Teluk Bintuni
Moskona Timur,920624,Kab. Teluk Bintuni
Wasior,920701,Kab. Teluk Wondama
Windesi,920702,Kab. Teluk Wondama
Teluk Duairi,920703,Kab. Teluk Wondama
Wondiboy,920704,Kab. Teluk Wondama
Wamesa,920705,Kab. Teluk Wondama
Rumberpon,920706,Kab. Teluk Wondama
Naikere,920707,Kab. Teluk Wondama
Rasiei,920708,Kab. Teluk Wondama
Kuri Wamesa,920709,Kab. Teluk Wondama
Roon,920710,Kab. Teluk Wondama
Roswar,920711,Kab. Teluk Wondama
Nikiwar,920712,Kab. Teluk Wondama
Soug Jaya,920713,Kab. Teluk Wondama
Kaimana,920801,Kab. Kaimana
Buruway,920802,Kab. Kaimana
Teluk Arguni Atas,920803,Kab. Kaimana
Teluk Etna,920804,Kab. Kaimana
Kambrau,920805,Kab. Kaimana
Teluk Arguni Bawah,920806,Kab. Kaimana
Yamor,920807,Kab. Kaimana
Fef,920901,Kab. Tambrauw
Miyah,920902,Kab. Tambrauw
Yembun,920903,Kab. Tambrauw
Kwoor,920904,Kab. Tambrauw
Sausapor,920905,Kab. Tambrauw
Abun,920906,Kab. Tambrauw
Syujak,920907,Kab. Tambrauw
Moraid,920908,Kab. Tambrauw
Kebar,920909,Kab. Tambrauw
Amberbaken,920910,Kab. Tambrauw
Senopi,920911,Kab. Tambrauw
Mubrani,920912,Kab. Tambrauw
Bikar,920913,Kab. Tambrauw
Bamusbama,920914,Kab. Tambrauw
Ases,920915,Kab. Tambrauw
Miyah Selatan,920916,Kab. Tambrauw
Ireres,920917,Kab. Tambrauw
Tobouw,920918,Kab. Tambrauw
Wilhem Roumbouts,920919,Kab. Tambrauw
Tinggouw,920920,Kab. Tambrauw
Kwesefo,920921,Kab. Tambrauw
Mawabuan,920922,Kab. Tambrauw
Kebar Timur,920923,Kab. Tambrauw
Kebar Selatan,920924,Kab. Tambrauw
Manekar,920925,Kab. Tambrauw
Mpur,920926,Kab. Tambrauw
Amberbaken Barat,920927,Kab. Tambrauw
Kasi,920928,Kab. Tambrauw
Selemkai,920929,Kab. Tambrauw
Aifat,921001,Kab. Maybrat
Aifat Utara,921002,Kab. Maybrat
Aifat Timur,921003,Kab. Maybrat
Aifat Selatan,921004,Kab. Maybrat
Aitinyo Barat,921005,Kab. Maybrat
Aitinyo,921006,Kab. Maybrat
Aitinyo Utara,921007,Kab. Maybrat
Ayamaru,921008,Kab. Maybrat
Ayamaru Utara,921009,Kab. Maybrat
Ayamaru Timur,921010,Kab. Maybrat
Mare,921011,Kab. Maybrat
Aifat Timur Tengah,921012,Kab. Maybrat
Aifat Timur Jauh,921013,Kab. Maybrat
Aifat Timur Selatan,921014,Kab. Maybrat
Ayamaru Selatan,921015,Kab. Maybrat
Ayamaru Jaya,921016,Kab. Maybrat
